"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1013,      -9.948660207,      -7.398447526,      -8.010486802,      -4.862577682
          0,           0,        1014,       -9.95544348,      -7.405237799,      -8.017289207,      -4.869365151
          0,           0,        1015,      -9.962227933,      -7.412034879,      -8.024090597,      -4.876174542
          0,           0,        1016,      -9.969012474,      -7.418828762,      -8.030900164,      -4.882974847
          0,           0,        1017,      -9.975796907,      -7.425623291,      -8.037704586,      -4.889778332
          0,           0,        1018,      -9.982580088,      -7.432419203,      -8.044502186,      -4.896582732
          0,           0,        1019,      -9.989362647,      -7.439208166,      -8.051305678,       -4.90337234
          0,           0,        1020,       -9.99614594,      -7.446007428,      -8.058106698,      -4.910177391
          0,           0,        1021,      -10.00292783,      -7.452797434,      -8.064914368,      -4.916975377
          0,           0,        1022,      -10.00970846,      -7.459586773,      -8.071712013,      -4.923770421
          0,           0,        1023,      -10.01648969,      -7.466379508,      -8.078502958,      -4.930568682
          0,           0,        1024,      -10.02326919,      -7.473165441,      -8.085307164,      -4.937363289
          0,           0,        1025,      -10.03004867,      -7.479956963,      -8.092103738,      -4.944156182
          0,           0,        1026,       -10.0368283,      -7.486743698,       -8.09890571,      -4.950947239
          0,           0,        1027,      -10.04360796,      -7.493533843,      -8.105696309,      -4.957744964
          0,           0,        1028,      -10.05038377,      -7.500315784,       -8.11249983,      -4.964539872
          0,           0,        1029,      -10.05716868,      -7.507116343,      -8.119297963,       -4.97133156
          0,           0,        1030,        -10.063944,      -7.513901361,      -8.126096464,      -4.978134245
          0,           0,        1031,      -10.07072418,      -7.520686422,      -8.132897714,      -4.984922771
          0,           0,        1032,      -10.07750089,      -7.527473128,      -8.139690804,      -4.991708929
          0,           0,        1033,      -10.08428172,      -7.534267455,      -8.146483799,      -4.998510844
          0,           0,        1034,      -10.09105534,      -7.541047873,      -8.153271373,      -5.005295168
          0,           0,        1035,      -10.09782886,      -7.547830265,      -8.160073352,      -5.012090326
          0,           0,        1036,       -10.1046081,       -7.55461974,        -8.1668668,       -5.01888328
          0,           0,        1037,      -10.11138377,      -7.561400765,      -8.173663843,        -5.0256716
          0,           0,        1038,      -10.11815624,      -7.568184711,      -8.180447652,      -5.032460951
          0,           0,        1039,      -10.12493465,      -7.574974366,      -8.187237212,      -5.039254358
          0,           0,        1040,      -10.13171109,      -7.581760146,      -8.194036761,       -5.04604459
          0,           0,        1041,      -10.13848497,       -7.58853796,      -8.200828769,      -5.052825331
          0,           0,        1042,      -10.14526014,      -7.595326211,      -8.207608778,      -5.059620338
          0,           0,        1043,      -10.15202733,      -7.602100353,      -8.214406879,      -5.066394685
          0,           0,        1044,      -10.15880194,      -7.608883382,      -8.221201208,      -5.073181121
          0,           0,        1045,       -10.1655762,      -7.615669556,      -8.227987858,      -5.079970375
          0,           0,        1046,      -10.17234711,       -7.62244641,      -8.234775567,      -5.086761962
          0,           0,        1047,      -10.17912147,      -7.629230545,      -8.241571583,      -5.093550722
          0,           0,        1048,      -10.18589667,      -7.636015913,      -8.248360418,      -5.100336668
          0,           0,        1049,      -10.19266632,      -7.642793078,      -8.255152357,      -5.107127558
          0,           0,        1050,      -10.19943485,      -7.649567422,      -8.261916014,      -5.113904524
          0,           0,        1051,      -10.20620771,      -7.656349536,      -8.268714079,      -5.120687679
          0,           0,        1052,      -10.21297866,      -7.663131232,      -8.275509547,      -5.127471259
          0,           0,        1053,      -10.21974906,      -7.669907015,      -8.282287619,      -5.134259912
          0,           0,        1054,      -10.22651619,      -7.676680711,      -8.289072912,       -5.14103261
          0,           0,        1055,      -10.23328686,      -7.683462746,      -8.295864452,      -5.147815252
          0,           0,        1056,      -10.24005999,      -7.690246307,      -8.302649315,      -5.154616203
          0,           0,        1057,      -10.24683064,      -7.697025581,      -8.309433896,      -5.161386373
          0,           0,        1058,      -10.25359876,      -7.703802481,      -8.316220332,      -5.168172382
          0,           0,        1059,      -10.26036902,      -7.710582628,       -8.32301042,      -5.174972072
          0,           0,        1060,      -10.26713387,      -7.717351915,      -8.329781348,      -5.181732234
          0,           0,        1061,      -10.27390024,      -7.724125363,      -8.336564082,      -5.188523701
          0,           0,        1062,       -10.2806686,      -7.730901544,      -8.343333771,      -5.195284744
          0,           0,        1063,      -10.28744018,      -7.737686073,      -8.350132808,      -5.202098465
          0,           0,        1064,      -10.29420539,      -7.744451191,      -8.356912987,      -5.208852232
          0,           0,        1065,      -10.30097026,      -7.751230104,      -8.363708853,      -5.215635188
          0,           0,        1066,      -10.30773564,       -7.75799995,      -8.370482803,      -5.222417064
          0,           0,        1067,      -10.31450198,      -7.764772096,      -8.377253707,      -5.229184428
          0,           0,        1068,      -10.32126238,      -7.771540234,      -8.384038782,      -5.235954842
          0,           0,        1069,        -10.328032,      -7.778324892,       -8.39081166,      -5.242746099
          0,           0,        1070,       -10.3348003,      -7.785097186,      -8.397593086,      -5.249518021
          0,           0,        1071,      -10.34156187,      -7.791862685,      -8.404385111,      -5.256314087
          0,           0,        1072,      -10.34832607,      -7.798629195,      -8.411165238,      -5.263074156
          0,           0,        1073,      -10.35509593,       -7.80541221,      -8.417932078,      -5.269863813
          0,           0,        1074,      -10.36185293,      -7.812172962,      -8.424716557,      -5.276627602
          0,           0,        1075,      -10.36862196,       -7.81895556,       -8.43148704,      -5.283397387
          0,           0,        1076,      -10.37538276,      -7.825729432,      -8.438259677,      -5.290185389
          0,           0,        1077,      -10.38214597,      -7.832495042,      -8.445052683,      -5.296954408
          0,           0,        1078,      -10.38890688,       -7.83926407,      -8.451823918,      -5.303732093
          0,           0,        1079,      -10.39567452,       -7.84603735,      -8.458592278,      -5.310495486
          0,           0,        1080,      -10.40242873,       -7.85279905,      -8.465381963,      -5.317268895
          0,           0,        1081,      -10.40919577,      -7.859576672,       -8.47215459,      -5.324072999
          0,           0,        1082,      -10.41596045,      -7.866338191,      -8.478927836,      -5.330813513
          0,           0,        1083,      -10.42273075,       -7.87312952,      -8.485710515,      -5.337616836
          0,           0,        1084,      -10.42948119,       -7.87987894,       -8.49248588,      -5.344370046
          0,           0,        1085,      -10.43624281,      -7.886651729,       -8.49924378,      -5.351140357
          0,           0,        1086,       -10.4429987,      -7.893410108,       -8.50601571,      -5.357908543
          0,           0,        1087,      -10.44976253,      -7.900186735,      -8.512802384,      -5.364690532
          0,           0,        1088,       -10.4565152,      -7.906937329,      -8.519558013,      -5.371443939
          0,           0,        1089,       -10.4632746,      -7.913707417,      -8.526343484,      -5.378226442
          0,           0,        1090,       -10.4700342,       -7.92046953,      -8.533111907,      -5.384976193
          0,           0,        1091,      -10.47679757,      -7.927243306,       -8.53987702,      -5.391759973
          0,           0,        1092,      -10.48355704,      -7.934015894,      -8.546649868,      -5.398536234
          0,           0,        1093,      -10.49032093,      -7.940777361,      -8.553444247,      -5.405320937
          0,           0,        1094,      -10.49708369,      -7.947552476,      -8.560235165,      -5.412074845
          0,           0,        1095,      -10.50384421,      -7.954321127,      -8.566994787,      -5.418882863
          0,           0,        1096,      -10.51059384,      -7.961069603,      -8.573735121,      -5.425601614
          0,           0,        1097,      -10.51735121,      -7.967837362,      -8.580519487,      -5.432381632
          0,           0,        1098,      -10.52410929,      -7.974595776,       -8.58729465,      -5.439170681
          0,           0,        1099,      -10.53086705,      -7.981361476,      -8.594062542,      -5.445907847
          0,           0,        1100,        -10.537626,      -7.988128849,      -8.600814429,      -5.452689378
          0,           0,        1101,      -10.54437942,      -7.994896562,      -8.607563166,      -5.459445593
          0,           0,        1102,      -10.55113414,      -8.001663182,      -8.614362468,      -5.466215352
          0,           0,        1103,      -10.55789826,      -8.008433667,      -8.621124287,      -5.473015148
          0,           0,        1104,      -10.56465117,      -8.015185267,      -8.627906776,      -5.479759094
          0,           0,        1105,      -10.57140216,      -8.021936725,      -8.634630634,      -5.486507701
          0,           0,        1106,      -10.57815829,      -8.028690266,      -8.641430145,      -5.493290018
          0,           0,        1107,      -10.58491858,      -8.035455621,      -8.648196645,      -5.500044752
          0,           0,        1108,       -10.5916694,      -8.042228932,      -8.654993774,      -5.506808778
          0,           0,        1109,      -10.59842893,      -8.048991918,      -8.661735974,      -5.513587807
          0,           0,        1110,      -10.60517924,        -8.0557534,      -8.668490685,         -5.520365
          0,           0,        1111,      -10.61194218,      -8.062523232,      -8.675255325,      -5.527120807
          0,           0,        1112,      -10.61868881,      -8.069272594,      -8.682033021,      -5.533875803
          0,           0,        1113,       -10.6254425,      -8.076030717,      -8.688799229,      -5.540628758
          0,           0,        1114,      -10.63219727,      -8.082794313,      -8.695553564,      -5.547391229
          0,           0,        1115,      -10.63893827,      -8.089521401,      -8.702314065,      -5.554104007
          0,           0,        1116,      -10.64571012,      -8.096322725,      -8.709069213,      -5.560924721
          0,           0,        1117,      -10.65246261,       -8.10307177,      -8.715875079,      -5.567703286
          0,           0,        1118,      -10.65921375,      -8.109837225,      -8.722643668,      -5.574479557
          0,           0,        1119,      -10.66596362,      -8.116587117,      -8.729406997,      -5.581231647
          0,           0,        1120,      -10.67272124,      -8.123355759,      -8.736149804,       -5.58798169
          0,           0,        1121,      -10.67948097,       -8.13011876,      -8.742926146,      -5.594775148
          0,           0,        1122,       -10.6862219,      -8.136864152,       -8.74965428,      -5.601480632
          0,           0,        1123,      -10.69298134,      -8.143629088,      -8.756415826,      -5.608276641
          0,           0,        1124,      -10.69973796,      -8.150401083,      -8.763220128,      -5.615045811
          0,           0,        1125,      -10.70647263,      -8.157132853,      -8.769936663,      -5.621780539
          0,           0,        1126,      -10.71321807,      -8.163883237,      -8.776680413,      -5.628538764
          0,           0,        1127,      -10.71996521,      -8.170639128,      -8.783467534,      -5.635295787
          0,           0,        1128,      -10.72673472,      -8.177404825,      -8.790235752,      -5.642054672
          0,           0,        1129,       -10.7334781,      -8.184149789,      -8.796999727,      -5.648848192
          0,           0,        1130,      -10.74023589,      -8.190926556,      -8.803777599,       -5.65558983
          0,           0,        1131,      -10.74697844,      -8.197659293,      -8.810538256,      -5.662328835
          0,           0,        1132,      -10.75374211,      -8.204449511,      -8.817343499,      -5.669119163
          0,           0,        1133,      -10.76048807,      -8.211187474,      -8.824068061,      -5.675879704
          0,           0,        1134,       -10.7672232,      -8.217915907,      -8.830764991,       -5.68260319
          0,           0,        1135,      -10.77397969,      -8.224701067,      -8.837524886,      -5.689353623
          0,           0,        1136,      -10.78072748,      -8.231450001,      -8.844329713,      -5.696095172
          0,           0,        1137,      -10.78748732,      -8.238214621,      -8.851104314,      -5.702947408
          0,           0,        1138,      -10.79421514,      -8.244935021,      -8.857834412,      -5.709641465
          0,           0,        1139,      -10.80097553,      -8.251717908,      -8.864569058,       -5.71639084
          0,           0,        1140,      -10.80773002,      -8.258467303,      -8.871366543,      -5.723177471
          0,           0,        1141,      -10.81446424,      -8.265206212,      -8.878116169,      -5.729922091
          0,           0,        1142,      -10.82120706,      -8.271940518,      -8.884881131,      -5.736621593
          0,           0,        1143,      -10.82796685,      -8.278709245,      -8.891635712,      -5.743413337
          0,           0,        1144,      -10.83470557,      -8.285475211,      -8.898352051,      -5.750227243
          0,           0,        1145,      -10.84145838,      -8.292222673,      -8.905109873,      -5.756894328
          0,           0,        1146,      -10.84820932,       -8.29896608,      -8.911910421,      -5.763716785
          0,           0,        1147,       -10.8549373,      -8.305700413,      -8.918643738,      -5.770398151
          0,           0,        1148,      -10.86169547,      -8.312471634,      -8.925390913,      -5.777167245
          0,           0,        1149,      -10.86842885,      -8.319194157,       -8.93214219,       -5.78389992
          0,           0,        1150,      -10.87518806,      -8.325957695,      -8.938947993,      -5.790699789
          0,           0,        1151,      -10.88195056,      -8.332762906,      -8.945654528,      -5.797526903
          0,           0,        1152,      -10.88869689,      -8.339518415,      -8.952454552,      -5.804275955
          0,           0,        1153,      -10.89543425,      -8.346239107,       -8.95920655,      -5.810990031
          0,           0,        1154,      -10.90220066,      -8.353010527,      -8.965928773,      -5.817753526
          0,           0,        1155,      -10.90892984,      -8.359756592,      -8.972676691,      -5.824457639
          0,           0,        1156,      -10.91564284,      -8.366434202,      -8.979445328,      -5.831171855
          0,           0,        1157,      -10.92240585,      -8.373240056,      -8.986208736,      -5.837952674
          0,           0,        1158,      -10.92916221,      -8.379984916,      -8.992946451,      -5.844758372
          0,           0,        1159,      -10.93590218,      -8.386723762,      -8.999707586,      -5.851468442
          0,           0,        1160,      -10.94265151,      -8.393490863,      -9.006407471,      -5.858205716
          0,           0,        1161,      -10.94939099,      -8.400235971,        -9.0132174,      -5.865000346
          0,           0,        1162,      -10.95614163,       -8.40698128,      -9.019937616,       -5.87175148
          0,           0,        1163,      -10.96290467,      -8.413779324,       -9.02674954,      -5.878577884
          0,           0,        1164,      -10.96961069,      -8.420449339,      -9.033495465,      -5.885157207
          0,           0,        1165,      -10.97636252,      -8.427239458,      -9.040192198,      -5.892014875
          0,           0,        1166,      -10.98308876,      -8.433923605,       -9.04700019,        -5.8986682
          0,           0,        1167,      -10.98987272,      -8.440742921,      -9.053691628,       -5.90552384
          0,           0,        1168,      -10.99660979,      -8.447491572,      -9.060450808,      -5.912287563
          0,           0,        1169,      -11.00336216,      -8.454274832,      -9.067295718,      -5.919081946
          0,           0,        1170,      -11.01008778,      -8.460939405,      -9.073988427,      -5.925754216
          0,           0,        1171,      -11.01684816,      -8.467737315,      -9.080806726,       -5.93254482
          0,           0,        1172,      -11.02357219,      -8.474470789,      -9.087439877,      -5.939195782
          0,           0,        1173,      -11.03032802,       -8.48122187,      -9.094255855,      -5.946067288
          0,           0,        1174,      -11.03709782,      -8.488009901,      -9.101049888,      -5.952855595
          0,           0,        1175,      -11.04381238,      -8.494730848,      -9.107700921,      -5.959521056
          0,           0,        1176,       -11.0505407,      -8.501481908,      -9.114442451,      -5.966273955
          0,           0,        1177,      -11.05726534,      -8.508177804,      -9.121195257,      -5.972980109
          0,           0,        1178,      -11.06399929,      -8.514886978,      -9.127937718,       -5.97966237
          0,           0,        1179,      -11.07077136,      -8.521678707,       -9.13468206,       -5.98641642
          0,           0,        1180,      -11.07751793,      -8.528454725,      -9.141481808,       -5.99333627
          0,           0,        1181,      -11.08423557,       -8.53512401,      -9.148289375,      -5.999895506
          0,           0,        1182,      -11.09097837,      -8.541876312,      -9.154991655,      -6.006689078
          0,           0,        1183,       -11.0977498,      -8.548712032,      -9.161735001,      -6.013511239
          0,           0,        1184,      -11.10450251,      -8.555449278,      -9.168405032,       -6.02027996
          0,           0,        1185,      -11.11120963,       -8.56214491,      -9.175252735,      -6.027003058
          0,           0,        1186,      -11.11796561,      -8.568948015,      -9.181945739,      -6.033694687
          0,           0,        1187,       -11.1246869,      -8.575611528,       -9.18868989,      -6.040450244
          0,           0,        1188,       -11.1314436,      -8.582397824,      -9.195387647,      -6.047246139
          0,           0,        1189,      -11.13816825,      -8.589120292,      -9.202184798,      -6.053925528
          0,           0,        1190,      -11.14491351,      -8.595858999,      -9.209043132,      -6.060708563
          0,           0,        1191,      -11.15163465,      -8.602608846,      -9.215753147,      -6.067467802
          0,           0,        1192,      -11.15837124,      -8.609320561,      -9.222464164,      -6.074174693
          0,           0,        1193,      -11.16510928,       -8.61607097,      -9.229117584,       -6.08086138
          0,           0,        1194,      -11.17185948,      -8.622812496,      -9.235917453,      -6.087575711
          0,           0,        1195,      -11.17859007,      -8.629575075,      -9.242591542,      -6.094383229
          0,           0,        1196,      -11.18533304,      -8.636281921,      -9.249490158,      -6.101189616
          0,           0,        1197,      -11.19209405,       -8.64308675,       -9.25614232,      -6.107891548
          0,           0,        1198,      -11.19880208,       -8.64977352,      -9.263000975,      -6.114668547
          0,           0,        1199,      -11.20553757,      -8.656540536,       -9.26973497,      -6.121358795
          0,           0,        1200,      -11.21231055,      -8.663296733,      -9.276395335,      -6.128103248
          0,           0,        1201,      -11.21910014,       -8.67014988,      -9.283180723,      -6.135096366
          0,           0,        1202,      -11.22581756,      -8.676843436,      -9.289938756,      -6.141792343
          0,           0,        1203,      -11.23252699,      -8.683531093,      -9.296628445,       -6.14837584
          0,           0,        1204,      -11.23925608,      -8.690244832,      -9.303382774,      -6.155182225
          0,           0,        1205,      -11.24596776,      -8.696970458,      -9.310155759,      -6.161885859
          0,           0,        1206,      -11.25273671,      -8.703778098,        -9.3169373,       -6.16858466
          0,           0,        1207,      -11.25946138,      -8.710505887,      -9.323580134,      -6.175308335
          0,           0,        1208,      -11.26620405,      -8.717222831,      -9.330281323,      -6.182092144
          0,           0,        1209,      -11.27290823,      -8.723903808,      -9.337144518,      -6.188756479
          0,           0,        1210,       -11.2797036,      -8.730719999,      -9.343881416,      -6.195587996
          0,           0,        1211,      -11.28644922,      -8.737496081,      -9.350657129,      -6.202434166
          0,           0,        1212,      -11.29317566,      -8.744212146,      -9.357453248,      -6.209082503
          0,           0,        1213,      -11.29989803,       -8.75093656,      -9.364089445,      -6.215801523
          0,           0,        1214,      -11.30658034,      -8.757592861,       -9.37077048,      -6.222422079
          0,           0,        1215,      -11.31329357,      -8.764353078,      -9.377579171,      -6.229211415
          0,           0,        1216,      -11.32014597,      -8.771230052,      -9.384299926,      -6.236012275
          0,           0,        1217,      -11.32683904,      -8.777840165,      -9.391142149,      -6.242904533
          0,           0,        1218,       -11.3335967,       -8.78468368,      -9.397772204,      -6.249536513
          0,           0,        1219,       -11.3403541,      -8.791469939,      -9.404615624,      -6.256272408
          0,           0,        1220,      -11.34709256,      -8.798223452,      -9.411403578,      -6.263235707
          0,           0,        1221,      -11.35384412,      -8.804942689,      -9.418172289,      -6.269797143
          0,           0,        1222,      -11.36057053,      -8.811663523,      -9.424827082,      -6.276607089
          0,           0,        1223,      -11.36724505,      -8.818319364,      -9.431506788,      -6.283275877
          0,           0,        1224,      -11.37399017,      -8.825060597,      -9.438185219,      -6.290004412
          0,           0,        1225,      -11.38076522,      -8.831894363,      -9.444977221,      -6.296861167
          0,           0,        1226,      -11.38745593,      -8.838497236,      -9.451765601,      -6.303391711
          0,           0,        1227,      -11.39424305,      -8.845297548,      -9.458391627,      -6.310104331
          0,           0,        1228,      -11.40091668,      -8.852009192,      -9.465118441,      -6.317003824
          0,           0,        1229,      -11.40761123,      -8.858614178,      -9.471884286,      -6.323326862
          0,           0,        1230,      -11.41440593,      -8.865589774,      -9.478629697,      -6.330407939
          0,           0,        1231,      -11.42111082,      -8.872208823,      -9.485636472,      -6.336994974
          0,           0,        1232,      -11.42784656,      -8.878967771,      -9.491958985,      -6.343966405
          0,           0,        1233,      -11.43457754,      -8.885588577,      -9.498820984,      -6.350538936
          0,           0,        1234,      -11.44132618,      -8.892387881,      -9.505614227,      -6.357329877
          0,           0,        1235,      -11.44814436,      -8.899281494,       -9.51257583,      -6.364331954
          0,           0,        1236,      -11.45484581,      -8.905973969,      -9.519243594,       -6.37085066
          0,           0,        1237,      -11.46149569,       -8.91258657,      -9.525806627,      -6.377589594
          0,           0,        1238,      -11.46825641,      -8.919396525,      -9.532491588,      -6.384182052
          0,           0,        1239,       -11.4749607,      -8.926075954,      -9.539254436,      -6.390981686
          0,           0,        1240,      -11.48166951,      -8.932770591,      -9.546101717,      -6.397781131
          0,           0,        1241,      -11.48849217,      -8.939643234,      -9.552787864,      -6.404400308
          0,           0,        1242,      -11.49523959,      -8.946409043,      -9.559672695,       -6.41130854
          0,           0,        1243,        -11.501926,      -8.953072061,      -9.566476426,      -6.418123591
          0,           0,        1244,      -11.50863079,       -8.95970673,      -9.573095381,      -6.424581038
          0,           0,        1245,       -11.5153872,       -8.96653962,      -9.579682436,      -6.431272044
          0,           0,        1246,      -11.52213506,      -8.973321822,       -9.58641226,       -6.43824879
          0,           0,        1247,      -11.52888858,      -8.980019502,      -9.593373153,      -6.444965204
          0,           0,        1248,      -11.53564823,      -8.986768908,      -9.600139345,      -6.451834855
          0,           0,        1249,      -11.54243525,      -8.993618594,      -9.606745972,       -6.45861971
          0,           0,        1250,      -11.54910082,      -9.000278128,      -9.613436275,      -6.465288908
          0,           0,        1251,      -11.55585263,      -9.007131018,      -9.619980363,      -6.472043759
          0,           0,        1252,      -11.56245348,      -9.013533123,      -9.626929134,      -6.478320728
          0,           0,        1253,      -11.56922101,      -9.020384654,      -9.633712046,      -6.485409678
          0,           0,        1254,      -11.57606908,      -9.027304427,      -9.640489876,      -6.492423443
          0,           0,        1255,      -11.58268955,      -9.033978316,      -9.647228077,      -6.498842806
          0,           0,        1256,      -11.58948273,      -9.040652375,       -9.65410917,      -6.505768249
          0,           0,        1257,      -11.59623346,      -9.047366164,      -9.660679537,      -6.512118882
          0,           0,        1258,      -11.60305711,      -9.054267932,      -9.667301163,      -6.519335413
          0,           0,        1259,       -11.6096816,      -9.060965473,      -9.673916873,      -6.526100759
          0,           0,        1260,      -11.61640465,      -9.067499468,      -9.680844442,      -6.532483184
          0,           0,        1261,       -11.6231698,      -9.074306249,       -9.68731579,      -6.539399112
          0,           0,        1262,       -11.6298884,      -9.081132732,      -9.694196428,      -6.545991603
          0,           0,        1263,       -11.6366653,      -9.087858209,      -9.701249742,      -6.552887591
          0,           0,        1264,      -11.64332687,      -9.094566745,      -9.707851066,      -6.559541815
          0,           0,        1265,      -11.64998971,      -9.101031984,       -9.71437946,      -6.565944865
          0,           0,        1266,      -11.65677788,      -9.108103743,      -9.721267696,      -6.573261427
          0,           0,        1267,      -11.66347658,      -9.114640081,      -9.727855862,      -6.579634526
          0,           0,        1268,      -11.67019218,      -9.121238607,      -9.734478112,       -6.58591201
          0,           0,        1269,      -11.67707865,      -9.128360745,      -9.741747619,      -6.593298786
          0,           0,        1270,      -11.68367356,      -9.134856806,      -9.748624073,       -6.59962871
          0,           0,        1271,      -11.69042274,      -9.141686051,      -9.754855656,       -6.60684755
          0,           0,        1272,      -11.69726532,      -9.148497839,      -9.761643679,      -6.613710719
          0,           0,        1273,      -11.70397573,       -9.15529556,      -9.768323583,       -6.62015732
          0,           0,        1274,      -11.71065654,       -9.16185375,       -9.77509736,      -6.626817459
          0,           0,        1275,      -11.71735337,      -9.168665647,      -9.781795537,      -6.633522797
          0,           0,        1276,      -11.72408758,        -9.1752486,       -9.78856343,      -6.640336592
          0,           0,        1277,      -11.73075903,      -9.181950033,      -9.795251573,      -6.646632695
          0,           0,        1278,      -11.73751401,      -9.188746065,      -9.802423394,      -6.653660002
          0,           0,        1279,      -11.74426393,      -9.195380518,      -9.808801294,      -6.660367568
          0,           0,        1280,      -11.75099138,      -9.202132663,      -9.815202883,      -6.666819579
          0,           0,        1281,      -11.75776297,      -9.209086962,      -9.821962454,      -6.674270629
          0,           0,        1282,      -11.76445186,      -9.215747781,      -9.829082367,      -6.680920765
          0,           0,        1283,       -11.7711404,      -9.222260337,      -9.835953281,      -6.687239539
          0,           0,        1284,      -11.77780365,      -9.228815136,      -9.842230811,       -6.69374283
          0,           0,        1285,      -11.78462482,      -9.235816974,      -9.848532278,      -6.700494346
          0,           0,        1286,       -11.7912908,      -9.242333774,       -9.85613133,      -6.707346929
          0,           0,        1287,      -11.79829221,      -9.249599386,      -9.863378658,      -6.714955491
          0,           0,        1288,      -11.80487504,      -9.256139142,      -9.869648174,      -6.721070441
          0,           0,        1289,      -11.81161877,      -9.262938113,      -9.876164618,       -6.72799187
          0,           0,        1290,      -11.81836567,      -9.269642236,      -9.882512009,        -6.7348727
          0,           0,        1291,       -11.8252065,      -9.276462941,      -9.889590606,      -6.741304401
          0,           0,        1292,      -11.83173894,      -9.283049506,      -9.896702215,      -6.748266718
          0,           0,        1293,        -11.838277,      -9.289433696,      -9.902943902,      -6.754412215
          0,           0,        1294,      -11.84533573,      -9.296622046,      -9.909576935,      -6.761216028
          0,           0,        1295,      -11.85203586,      -9.303545267,      -9.916266423,      -6.768769567
          0,           0,        1296,      -11.85846198,      -9.309725069,      -9.923525447,       -6.77430116
          0,           0,        1297,      -11.86519862,      -9.316297037,      -9.929681881,      -6.780954225
          0,           0,        1298,      -11.87211449,      -9.323389748,      -9.936453688,      -6.788144756
          0,           0,        1299,      -11.87879602,      -9.329847638,       -9.94349287,      -6.794735271
          0,           0,        1300,      -11.88554805,      -9.336914287,       -9.95008847,      -6.802492401
          0,           0,        1301,      -11.89254236,      -9.343983665,      -9.956694478,      -6.808778389
          0,           0,        1302,      -11.89910627,      -9.350223931,       -9.96363386,       -6.81535713
          0,           0,        1303,      -11.90578902,      -9.357136157,      -9.970027927,      -6.821907473
          0,           0,        1304,        -11.912748,      -9.364233681,      -9.977335271,      -6.829402629
          0,           0,        1305,      -11.91911696,      -9.370219619,      -9.984223768,       -6.83539371
          0,           0,        1306,       -11.9259631,      -9.377306964,      -9.990286813,      -6.842434843
          0,           0,        1307,      -11.93283472,      -9.384054252,      -9.997726027,      -6.849145387
          0,           0,        1308,      -11.93963269,      -9.390880541,      -10.00405966,      -6.855805813
          0,           0,        1309,      -11.94612022,      -9.397426056,      -10.01040129,      -6.862382149
          0,           0,        1310,      -11.95271659,      -9.404138408,       -10.0173086,      -6.869035463
          0,           0,        1311,      -11.95951993,       -9.41077248,       -10.0245604,      -6.875635569
          0,           0,        1312,      -11.96624072,      -9.417335886,      -10.03100257,      -6.882560367
          0,           0,        1313,      -11.97323336,      -9.424614081,      -10.03764079,       -6.88953016
          0,           0,        1314,      -11.97986137,      -9.431034941,      -10.04470908,      -6.896397498
          0,           0,        1315,      -11.98661374,      -9.438014343,      -10.05100556,      -6.903229317
          0,           0,        1316,      -11.99334416,      -9.444691581,       -10.0583924,      -6.909595504
          0,           0,        1317,      -12.00003003,      -9.451563386,      -10.06477628,      -6.916632212
          0,           0,        1318,       -12.0067468,      -9.458014131,      -10.07118321,      -6.923122044
          0,           0,        1319,      -12.01313376,      -9.464272111,      -10.07800995,      -6.928661257
          0,           0,        1320,      -12.02015094,       -9.47172782,      -10.08478947,      -6.937000166
          0,           0,        1321,      -12.02701864,      -9.478410599,       -10.0912122,      -6.943722441
          0,           0,        1322,       -12.0337285,      -9.485141326,      -10.09776721,      -6.950101615
          0,           0,        1323,      -12.04039455,       -9.49181747,      -10.10485313,      -6.956437976
          0,           0,        1324,      -12.04706084,      -9.498069807,       -10.1123901,      -6.963630829
          0,           0,        1325,      -12.05363313,      -9.504637069,       -10.1183353,      -6.969916032
          0,           0,        1326,      -12.06042168,      -9.511390283,      -10.12408643,      -6.976144444
          0,           0,        1327,      -12.06737819,      -9.518851688,      -10.13082456,      -6.983497608
          0,           0,        1328,      -12.07404254,      -9.525337491,      -10.13886633,      -6.990805903
          0,           0,        1329,      -12.08059323,      -9.531935316,      -10.14548524,      -6.996991225
          0,           0,        1330,      -12.08716572,      -9.538081063,      -10.15250895,      -7.002537281
          0,           0,        1331,      -12.09387689,      -9.544994457,      -10.15859305,      -7.010459753
          0,           0,        1332,      -12.10094215,      -9.552481929,       -10.1649241,      -7.017025307
          0,           0,        1333,      -12.10751782,      -9.559030769,      -10.17174811,      -7.024425657
          0,           0,        1334,      -12.11400911,      -9.564691008,      -10.17872265,      -7.029275221
          0,           0,        1335,      -12.12095819,      -9.572541832,      -10.18557307,      -7.037251742
          0,           0,        1336,      -12.12806306,      -9.579501537,       -10.1922368,      -7.044842215
          0,           0,        1337,      -12.13464369,      -9.586112031,      -10.19950057,      -7.050451945
          0,           0,        1338,      -12.14175353,      -9.593696455,       -10.2060703,      -7.059104854
          0,           0,        1339,      -12.14797662,      -9.599476368,      -10.21272217,       -7.06453146
          0,           0,        1340,      -12.15438079,      -9.605235882,      -10.21938978,      -7.070104499
          0,           0,        1341,       -12.1613461,      -9.612375641,      -10.22526472,      -7.077174774
          0,           0,        1342,      -12.16803443,      -9.619568493,      -10.23187277,      -7.083972175
          0,           0,        1343,       -12.1749799,      -9.626588754,       -10.2393552,      -7.091420954
